"gene","Gene name","log2FoldChange","padj"
"ENSG00000160161","CILP2",2.34854522885432e-07,0.96430491284817
"ENSG00000105708","ZNF14",-3.95759311111217e-06,0.685203522348078
"ENSG00000237440","ZNF737",-2.79504860288021e-06,0.654497081665859
"ENSG00000196350","ZNF729",2.32810205035385e-07,NA
"ENSG00000196172","ZNF681",-2.87926820072268e-06,0.63892976690323
"ENSG00000153879","CEBPG",6.70778499003099e-07,0.96110992482618
"ENSG00000257103","LSM14A",-7.9966349215884e-06,0.671897933921088
"ENSG00000105679","GAPDHS",-4.35210749306755e-07,0.930411601840051
"ENSG00000249115","HAUS5",-4.6187245088024e-08,0.996441137460716
"ENSG00000126243","LRFN3",-1.51883650609804e-05,0.63369333266768
"ENSG00000105258","POLR2I",3.22675431719992e-07,0.987369060933102
"ENSG00000181007","ZFP82",7.81866688458308e-08,0.991987787820623
"ENSG00000197863","ZNF790",-5.19774145268421e-06,0.471055902774183
"ENSG00000182472","CAPN12",4.02507842104943e-06,0.172486678547259
"ENSG00000171747","LGALS4",1.97811686111298e-07,0.968851888742668
"ENSG00000104823","ECH1",4.06388652210098e-07,0.974066828620902
"ENSG00000105193","RPS16",-8.17366715379127e-06,0.414970706124384
"ENSG00000105202","FBL",-5.07216740751452e-06,0.613365310460116
"ENSG00000160396","HIPK4",9.36081256038535e-07,0.731259299576524
"ENSG00000105245","NUMBL",4.08033294555197e-06,0.614069129066615
"ENSG00000077312","SNRPA",-8.93025058809527e-05,0.8734196860104
"ENSG00000123810","B9D2",-3.93402579187047e-06,0.682525017168912
"ENSG00000079432","CIC",-1.14530993993443e-05,0.236993350256992
"ENSG00000124466","LYPD3",1.28172464839915e-06,0.626085162537004
"ENSG00000010310","GIPR",1.01765333624957e-06,0.674233634560478
"ENSG00000204869","IGFL4",7.33947879257514e-08,0.988809444425084
"ENSG00000169515","CCDC8",-1.44254762412845e-06,0.991511729902189
"ENSG00000105467","SYNGR4",1.28991206515901e-06,0.319421099306249
"ENSG00000105438","KDELR1",-8.94487495907276e-06,0.427689745534672
"ENSG00000063180","CA11",1.31096995370001e-06,0.788362069700457
"ENSG00000182264","IZUMO1",-3.26995138758438e-07,NA
"ENSG00000087076","HSD17B14",1.76026608671001e-06,0.658547710218801
"ENSG00000087074","PPP1R15A",-7.46776782992582e-06,0.216293157379
"ENSG00000104804","TULP2",4.91505572706353e-07,0.855736123846123
"ENSG00000225950","NTF4",9.51076087643422e-07,NA
"ENSG00000131400","NAPSA",5.04146251982545e-08,0.991896235729131
"ENSG00000221923","ZNF880",4.24386993740888e-06,0.434000328311938
"ENSG00000187550","SBK2",6.38643641653969e-07,0.562686854419634
"ENSG00000213015","ZNF580",-7.93400579511807e-06,0.407392178928862
"ENSG00000198440","ZNF583",-5.18867809169676e-06,0.334595303641292
"ENSG00000197714","ZNF460",-6.83592875187061e-07,0.942527956026181
"ENSG00000121406","ZNF549",-5.7656224363247e-06,0.452713958297269
"ENSG00000083817","ZNF416",6.78384483369849e-07,0.711006655736476
"ENSG00000269343","ZNF587B",-1.22329680784366e-05,0.854877424371188
"ENSG00000083845","RPS5",-6.1906773386888e-06,0.347274427262218
"ENSG00000099326","MZF1",-1.02056204542769e-06,0.934970206113419
"ENSG00000177732","SOX12",-3.75832484669487e-06,0.704444870563516
"ENSG00000101282","RSPO4",1.11986507015473e-06,0.306047239832206
"ENSG00000101327","PDYN",2.16299562023691e-07,NA
"ENSG00000125827","TMX4",3.33690952716762e-06,0.6950741423513
"ENSG00000101439","CST3",3.72391368456451e-06,0.626638398676052
"ENSG00000170373","CST1",-4.65674235218498e-07,0.390983996878912
"ENSG00000101367","MAPRE1",-6.11989760314801e-07,0.983087966612697
"ENSG00000186191","BPIFB4",1.28642250036501e-06,NA
"ENSG00000242372","EIF6",-4.39090482920082e-06,0.751031116100053
"ENSG00000125965","GDF5",-2.29272952077365e-06,0.952267591745741
"ENSG00000124134","KCNS1",1.01176955309973e-06,0.418999681777692
"ENSG00000244274","DBNDD2",-1.57194273538287e-06,0.739581691491031
"ENSG00000124171","PARD6B",1.12347957600273e-06,0.856170210830158
"ENSG00000196700","ZNF512B",-7.61817245625635e-07,0.732935526623751
"ENSG00000196421","C20orf204",-6.32655826755253e-07,0.914598831448894
"ENSG00000142149","HUNK",-3.26549708094048e-06,0.311158431820349
"ENSG00000183145","RIPPLY3",3.84542644450781e-07,0.876706230411718
"ENSG00000142178","SIK1",-5.16008420936169e-07,0.887832955262892
"ENSG00000160207","HSF2BP",4.42904237305314e-06,0.363228895129946
"ENSG00000243156","MICAL3",-9.8691186273231e-06,0.140110422528289
"ENSG00000242259","C22orf39",-8.66410397265624e-05,0.518698688737155
"ENSG00000185608","MRPL40",-1.11775843263996e-06,0.883817468770347
"ENSG00000215012","RTL10",-1.60553721476153e-06,0.624694041090373
"ENSG00000244486","SCARF2",-5.80596103812043e-06,0.33127239596075
"ENSG00000128266","GNAZ",3.24497540155281e-05,0.807120020327508
"ENSG00000250479","CHCHD10",5.56057555181965e-06,0.87907763186792
"ENSG00000214491","SEC14L6",7.0003891219094e-07,0.413594897992087
"ENSG00000239713","APOBEC3G",2.89330525945715e-06,0.126864192644367
"ENSG00000187051","RPS19BP1",-1.63033023398362e-06,0.907266246683942
"ENSG00000100387","RBX1",-1.95856801852054e-06,0.929013074884207
"ENSG00000177096","PHETA2",-6.57459857962651e-07,0.851103959445913
"ENSG00000183172","SMDT1",-6.38786476842183e-06,0.461877637007253
"ENSG00000128408","RIBC2",-7.20654509568812e-09,0.998484590986231
"ENSG00000219438","TAFA5",-1.12858604148356e-06,0.735148409304901
"ENSG00000128165","ADM2",1.7058075849778e-06,0.224657827271251
"ENSG00000130487","KLHDC7B",5.43627330594561e-07,0.337819302790465
"ENSG00000101846","STS",-3.10435421390698e-06,0.707812315611211
"ENSG00000176896","TCEANC",-2.62584467191808e-06,0.772683226814038
"ENSG00000165168","CYBB",1.49831877867684e-07,NA
"ENSG00000102109","PCSK1N",-2.09311294099903e-06,0.519512269176713
"ENSG00000189369","GSPT2",-6.60589983955911e-07,0.968349093573568
"ENSG00000102313","ITIH6",-5.09487912787992e-07,0.000286895198501627
"ENSG00000188021","UBQLN2",-7.83279864217435e-06,0.622929394139755
"ENSG00000186462","NAP1L2",4.74216164945207e-07,0.911716636102038
"ENSG00000196767","POU3F4",1.54482923948449e-07,0.978535442006178
"ENSG00000102359","SRPX2",-1.16134110936108e-06,0.805968656455842
"ENSG00000182489","XKRX",1.35163659236582e-06,0.327775258765407
"ENSG00000126945","HNRNPH2",-1.27811677776036e-05,0.393336796587107
"ENSG00000184905","TCEAL2",1.09056654148765e-06,0.549173927283661
"ENSG00000123575","FAM199X",-2.89749772345366e-06,0.995921466430539
"ENSG00000243978","RTL9",-4.45632448366939e-06,NA
"ENSG00000077274","CAPN6",6.0379914779916e-07,0.556396390341755
"ENSG00000076716","GPC4",2.05491226573176e-06,0.488864655524337
"ENSG00000196972","SMIM10L2B",1.7849958195429e-06,0.658996147063171
"ENSG00000178947","SMIM10L2A",1.84822982345078e-06,0.319421099306249
"ENSG00000134595","SOX3",1.23498868488967e-06,0.101616888072969
"ENSG00000182195","LDOC1",-1.69221435655789e-06,0.780867763750513
"ENSG00000269556","TMEM185A",-5.3839382991868e-06,0.428763992902589
"ENSG00000197021","EOLA2",-3.49817478538061e-06,0.833201316088343
"ENSG00000189420","ZFP92",1.66331665513002e-06,0.145908069095948
"ENSG00000204624","DISP3",-2.02363772123457e-06,0.472919192105573
"ENSG00000215910","C1orf167",2.86662450805673e-06,0.204946313924391
"ENSG00000162461","SLC25A34",1.10097720152616e-06,0.906827182465569
"ENSG00000183114","FAM43B",-7.43624893645502e-07,0.869333247930931
"ENSG00000158828","PINK1",-3.11826679629037e-06,0.785226084094374
"ENSG00000236782","ZNF593OS",-1.12292984438005e-06,0.788561520013087
"ENSG00000158246","TENT5B",3.60741380085838e-07,0.94453412697283
"ENSG00000188060","RAB42",1.29211906588722,0.0704453338446648
"ENSG00000162511","LAPTM5",2.18783792410889e-06,0.410511291945897
"ENSG00000121769","FABP3",-2.28382728870224e-06,0.422731500539676
"ENSG00000188910","GJB3",5.85478863942663,0.00067742875087619
"ENSG00000142686","C1orf216",4.19155804277734e-06,0.843162786247554
"ENSG00000185668","POU3F1",-3.11085928546111e-06,NA
"ENSG00000116954","RRAGC",-4.70544623816477e-06,0.758481323869685
"ENSG00000183682","BMP8A",1.50085280324604e-07,0.980062745017521
"ENSG00000163909","HEYL",-2.04943457478605e-06,NA
"ENSG00000204060","FOXO6",-1.33701640956822e-07,0.977170731755743
"ENSG00000243710","CFAP57",-7.32922756717485e-07,0.565410116591429
"ENSG00000186377","CYP4X1",4.79952957562202e-07,NA
"ENSG00000116704","SLC35D1",8.82926051266134e-06,0.498976933473322
"ENSG00000162595","DIRAS3",2.1554080871999,0.0247730481751122
"ENSG00000259030","FPGT-TNNI3K",1.07887043160114e-06,0.83203938474419
"ENSG00000254685","FPGT",-3.76191966173835e-06,0.983087966612697
"ENSG00000137976","DNASE2B",4.84273703431199e-07,0.827348202824623
"ENSG00000137975","CLCA2",6.55353549706956e-07,0.711235326875723
"ENSG00000143126","CELSR2",-3.65445194935238e-07,0.953353307124843
"ENSG00000118655","DCLRE1B",-8.37495562851306e-07,0.989120637945572
"ENSG00000265241","RBM8A",-3.16742274526407e-06,0.780347878788643
"ENSG00000131791","PRKAB2",-6.74207788657586e-07,0.971209904156059
"ENSG00000263956","NBPF11",2.05601607350767e-07,0.989120637945572
"ENSG00000177144","NUDT4B",-4.15391437966254e-07,0.907779706686604
"ENSG00000243364","EFNA4",2.70991246180769e-06,0.781761405138317
"ENSG00000179085","DPM3",-1.88129146513829e-06,0.890292799162167
"ENSG00000160803","UBQLN4",-7.58635756583571e-06,0.381260489638945
"ENSG00000198952","SMG5",9.70182541998783e-07,0.977170731755743
"ENSG00000158473","CD1D",6.91322020606181e-07,0.477424889466753
"ENSG00000163563","MNDA",1.76643233195261e-07,NA
"ENSG00000143315","PIGM",-1.18768076556463e-05,0.224197500024153
"ENSG00000173110","HSPA6",-3.52750523130576e-06,0.319421099306249
"ENSG00000244682","FCGR2C",-9.50151429466165e-07,0.776901662364219
"ENSG00000230124","ACBD6",-8.10068547824777e-06,0.581525078787496
"ENSG00000116741","RGS2",8.83256102327396e-07,0.910063900029055
"ENSG00000244414","CFHR1",1.11754079414403e-07,0.96165501071003
"ENSG00000177888","ZBTB41",3.54947123436738e-06,0.741661275393753
"ENSG00000162702","ZNF281",-9.9275854595034e-06,0.396610603733055
"ENSG00000143862","ARL8A",-6.72133076149573e-06,0.397253317428749
"ENSG00000174567","GOLT1A",1.21034036158056e-06,0.139210865177766
"ENSG00000266028","SRGAP2",-0.51679570470308,0.0630618677341156
"ENSG00000263528","IKBKE",1.90043737346825e-07,0.978929622179617
"ENSG00000266094","RASSF5",2.40136594943526e-06,0.334595303641292
"ENSG00000143786","CNIH3",3.37517072625637e-06,0.370643852770612
"ENSG00000143816","WNT9A",1.82293729687073e-06,0.438024442307992
"ENSG00000182118","FAM89A",-5.38823254534942e-07,0.854936482284397
"ENSG00000091483","FH",2.84999100831723e-06,0.876785564629538
"ENSG00000162851","TFB2M",6.69117475437278e-08,0.998547296649253
"ENSG00000171303","KCNK3",-2.08680956685671e-07,0.968873013929342
"ENSG00000243147","MRPL33",2.7601905398763e-06,0.912254172697434
"ENSG00000163171","CDC42EP3",2.83296176654785e-07,0.965552649116451
"ENSG00000171126","KCNG3",1.54895077047195e-06,0.0730333653162563
"ENSG00000152518","ZFP36L2",1.36460214031284e-06,0.901400496110299
"ENSG00000223658","C1GALT1C1L",1.34705526698443e-06,0.799602379729736
"ENSG00000170577","SIX2",-1.18983178731248e-06,NA
"ENSG00000237651","C2orf74",6.3367174330104e-07,0.879930338347131
"ENSG00000115946","PNO1",3.9747234386981e-06,0.800339710830977
"ENSG00000115998","C2orf42",4.33245012306251e-06,0.829598205775191
"ENSG00000152672","CLEC4F",1.14185105779914e-07,0.978060611786439
"ENSG00000135625","EGR4",7.91694092017966e-07,0.189220695811094
"ENSG00000249884","RNF103-CHMP3",2.0324151352902e-07,NA
"ENSG00000115073","ACTR1B",0.30819942968957,0.0992349045044838
"ENSG00000158435","CNOT11",1.33365389083269e-05,0.380558591870566
"ENSG00000114999","TTL",-5.04204865916621e-05,0.465320277504782
"ENSG00000115112","TFCP2L1",2.57020243288427e-07,0.94453412697283
"ENSG00000233087","RAB6D",1.21183711932078e-06,0.720048798194675
"ENSG00000121966","CXCR4",2.48733058707287,0.0126319261867219
"ENSG00000204334","ERICH2",2.23888434451343e-06,0.633347388630553
"ENSG00000115361","ACADL",1.07146771945539e-06,0.641039281963587
"ENSG00000163481","RNF25",-6.15279421622121e-07,0.984184004733414
"ENSG00000187957","DNER",6.18694920413808e-07,0.95157928056686
"ENSG00000188042","ARL4C",2.13208822141074e-06,0.687797720430041
"ENSG00000178602","OTOS",8.38550463724541e-07,0.697836666047471
"ENSG00000114166","KAT2B",-4.24079886590719e-06,0.602305782786457
"ENSG00000151093","OXSM",8.85748009670984e-06,0.647979486304139
"ENSG00000206559","ZCWPW2",2.04425684123537e-06,0.700238262719391
"ENSG00000091317","CMTM6",3.45591035910278e-07,0.981962564188666
"ENSG00000163673","DCLK3",1.78751153120728e-07,NA
"ENSG00000178567","EPM2AIP1",3.59327931475305e-06,0.827135773717709
"ENSG00000169964","TMEM42",8.60310201187818e-06,0.354088510832862
"ENSG00000163814","CDCP1",-2.86750495139675e-07,0.912254172697434
"ENSG00000213672","NCKIPSD",7.50409785882083e-06,0.629754043580951
"ENSG00000188315","C3orf62",-3.77679280753942e-06,0.897695077307322
"ENSG00000164087","POC1A",-2.90896321320473e-06,0.856969993282409
"ENSG00000114854","TNNC1",1.31742417442234e-06,0.711381437292294
"ENSG00000168273","UQCC5",-3.71306774795152e-07,0.983574915629135
"ENSG00000175105","ZNF654",6.30130565709264e-06,0.609783369416179
"ENSG00000154174","TOMM70",7.79238767704936e-06,0.610470595790225
"ENSG00000206535","LNP1",7.90478507152308e-07,0.881882518610891
"ENSG00000144820","ADGRG7",8.62786840603014e-07,0.162844404020305
"ENSG00000240891","PLCXD2",-7.77940941326382e-07,0.905190171893719
"ENSG00000174255","ZNF80",-6.80671221711694e-07,0.773557709797581
"ENSG00000065518","NDUFB4",1.21634443853204e-05,0.288386964126525
"ENSG00000144909","OSBPL11",6.3344495050164e-06,0.331010716532212
"ENSG00000114654","EFCC1",3.43652643196392,0.0877257674970439
"ENSG00000196455","PIK3R4",6.95730656479334e-06,0.533915816954753
"ENSG00000240303","ACAD11",2.73531774923771e-06,0.634692115338071
"ENSG00000079257","LXN",2.34051705858694e-07,NA
"ENSG00000168811","IL12A",-7.80298716547969e-07,0.909973380476035
"ENSG00000213186","TRIM59",4.97692713209134e-07,0.92882632822563
"ENSG00000163577","EIF5A2",-1.45468426097971e-07,0.756354751681567
"ENSG00000078081","LAMP3",3.12466700283164,0.025555366791329
"ENSG00000180834","MAP6D1",-1.6618288440622e-06,0.74994154359963
"ENSG00000244405","ETV5",-7.35685259095613e-07,0.949000913088385
"ENSG00000213139","CRYGS",-1.28598018188827e-06,0.899202521486911
"ENSG00000184203","PPP1R2",1.0535311565123e-05,0.573254523334931
"ENSG00000185798","WDR53",1.29336742658353e-05,0.198621338597802
"ENSG00000174013","FBXO45",2.3905155345512e-07,0.992393860041216
"ENSG00000119227","PIGZ",-2.3665319242865e-06,0.675876344186631
"ENSG00000250312","ZNF718",-1.29321142757115e-06,0.888533930891021
"ENSG00000243449","NICOL1",-5.13617563684819e-06,0.416760961810677
"ENSG00000185818","NAT8L",-8.08608416805227e-07,0.886580495763904
"ENSG00000184160","ADRA2C",3.47612590610162e-07,0.893729117694782
"ENSG00000163132","MSX1",-1.24360348045148e-06,0.90896301115971
"ENSG00000215612","HMX1",-1.37236737922132e-07,0.755506289762215
"ENSG00000178163","ZNF518B",-1.17742300240396e-08,0.995791225439738
"ENSG00000109705","NKX3-2",-2.18432195339884,0.0630618677341156
"ENSG00000237765","FAM200B",-9.34116328567281e-06,0.441761241750445
"ENSG00000137441","FGFBP2",6.95694947425727e-07,0.709243653865848
"ENSG00000174145","NWD2",2.74860100312024e-07,NA
"ENSG00000163285","GABRG1",2.31335309580919e-07,NA
"ENSG00000226887","ERVMER34-1",8.01348815258751e-07,0.522570288136428
"ENSG00000128059","PPAT",5.11985957024582e-06,0.666928856486413
"ENSG00000205678","TECRL",-3.87049394066196e-07,0.662068492044876
"ENSG00000081051","AFP",4.14225747057506e-07,0.843758114930252
"ENSG00000156234","CXCL13",-1.66156687041251e-06,NA
"ENSG00000152785","BMP3",7.03020433516079e-07,NA
"ENSG00000249242","TMEM150C",5.57815643715376e-07,0.94545948961433
"ENSG00000145283","SLC10A6",-5.25865819212427e-07,0.833201316088343
"ENSG00000118762","PKD2",-1.47431679192613e-06,0.895142834520445
"ENSG00000177432","NAP1L5",8.09300816631434e-07,0.953112455986431
"ENSG00000168785","TSPAN5",1.61973395647757e-06,0.863954267178527
"ENSG00000109436","TBC1D9",-1.60213000698517e-07,0.984456700340634
"ENSG00000164168","TMEM184C",-1.91216354447757e-06,0.939687428446588
"ENSG00000121211","MND1",1.29261945607162e-07,0.974066828620902
"ENSG00000151962","RBM46",-2.86286952939834e-07,NA
"ENSG00000038295","TLL1",3.96636041565886e-07,NA
"ENSG00000164106","SCRG1",-1.27580707537141e-06,0.706246799737802
"ENSG00000112877","CEP72",-5.71360615309754e-07,0.943276731337844
"ENSG00000164588","HCN1",2.25322959110228e-07,NA
"ENSG00000145649","GZMA",2.3638070871166e-07,NA
"ENSG00000152932","RAB3C",-9.92831735592789e-07,0.673350281030979
"ENSG00000188725","SMIM15",8.95039000530914e-06,0.532524838482619
"ENSG00000249437","NAIP",1.12993727661387e-06,0.872970442399071
"ENSG00000171540","OTP",-5.56087685693443e-07,0.832117420286789
"ENSG00000189127","ANKRD34B",7.63716808034485e-07,0.246751504426196
"ENSG00000145780","FEM1C",3.9456060624316e-07,0.98365011412305
"ENSG00000251201","TMED7-TICAM2",-2.58895326244623e-07,0.928361220565588
"ENSG00000145779","TNFAIP8",-1.12740237998771e-06,0.845119761823804
"ENSG00000205089","CCNI2",2.17603357060796e-06,0.307662939138489
"ENSG00000164406","LEAP2",-9.70162296216087e-07,0.91142848570112
"ENSG00000113583","C5orf15",-8.33451904616994e-06,0.96861894024437
"ENSG00000152705","CATSPER3",8.86284100816447e-07,0.871507824009449
"ENSG00000120738","EGR1",1.37627440773843,0.0460050927780284
"ENSG00000146006","LRRTM2",-1.06590229485526e-06,0.676671777680902
"ENSG00000185129","PURA",-4.07810947301274e-06,0.77077208489376
"ENSG00000113070","HBEGF",-2.07952019444701e-07,0.981677065404537
"ENSG00000250120","PCDHA10",-9.72163334296211e-07,0.722290089618173
"ENSG00000239389","PCDHA13",-1.34848436375006e-07,NA
"ENSG00000091009","RBM27",-5.55880122595543e-07,0.935198074644612
"ENSG00000155868","MED7",5.25678423238319e-06,0.694113652061672
"ENSG00000164332","UBLCP1",4.80373984592274e-06,0.875934800339373
"ENSG00000188573","FBLL1",-1.51776890384839e-06,0.623144785516005
"ENSG00000156427","FGF18",2.7560817736923e-06,0.588149633234127
"ENSG00000113749","HRH2",6.55634505371551e-07,0.827135773717709
"ENSG00000198939","ZFP2",5.4454646943646e-08,0.995020644835281
"ENSG00000178187","ZNF454",3.79813846316908e-06,0.907542216956176
"ENSG00000235109","ZSCAN31",3.22299567236749e-06,0.340596615513035
"ENSG00000204619","PPP1R11",-1.32681971122477e-06,0.958505188667957
"ENSG00000213719","CLIC1",3.37436554191063e-06,0.581097268515716
"ENSG00000204308","RNF5",6.19431952284311e-07,0.971863988472508
"ENSG00000241106","HLA-DOB",1.90930319219057e-06,0.390579713313351
"ENSG00000231389","HLA-DPA1",-1.84973001910095e-06,0.75176161539426
"ENSG00000237649","KIFC1",8.87876380961145e-07,0.941435320220381
"ENSG00000137168","PPIL1",4.83149685834632e-06,0.859991254737064
"ENSG00000065491","TBC1D22B",1.23866877716946e-05,0.460048506190718
"ENSG00000112619","PRPH2",4.91127789448227e-07,0.845439019812808
"ENSG00000112658","SRF",5.7637329428062e-06,0.712539956721371
"ENSG00000096401","CDC5L",-5.38237101065761e-06,0.946702072492112
"ENSG00000146233","CYP39A1",2.97949012378951,0.0335687829302188
"ENSG00000244694","PTCHD4",-4.87316312266551e-07,0.887832955262892
"ENSG00000146085","MMUT",0.234374150722359,0.085408758442093
"ENSG00000112175","BMP5",8.4315808097195e-07,0.937195285044604
"ENSG00000080007","DDX43",-4.46915343850888e-07,NA
"ENSG00000013392","RWDD2A",-3.4256678062837e-06,0.832546160410922
"ENSG00000213204",NA,2.0402412709151e-06,0.676671777680902
"ENSG00000187772","LIN28B",5.25232292141527e-07,0.498952199992873
"ENSG00000203778","FAM229B",-1.33252930821711e-05,0.902237231703332
"ENSG00000111816","FRK",2.02527790940214e-07,NA
"ENSG00000189241","TSPYL1",-8.56655455374051e-07,0.845300420140986
"ENSG00000153989","NUS1",-2.76232324107874e-06,0.905190171893719
"ENSG00000111875","ASF1A",1.86873286312212e-06,0.985045894048355
"ENSG00000203756","TMEM244",2.10841161313437e-07,0.91267324026669
"ENSG00000198945","L3MBTL3",4.58726448567545e-06,0.509683339291192
"ENSG00000112299","VNN1",7.31978843095437e-07,0.0755200136514311
"ENSG00000112306","RPS12",-1.73242893075797e-06,0.919643908927031
"ENSG00000146386","ABRACL",1.51241103733465e-06,0.820440915380513
"ENSG00000111962","UST",1.97302577255323e-08,0.999880025435888
"ENSG00000203722","RAET1G",1.42259263653843e-06,0.665496339509601
"ENSG00000155918","RAET1L",1.20719441578065e-06,0.30055956001863
"ENSG00000091844","RGS17",4.99259874466865e-06,0.0953550063107242
"ENSG00000225968","ELFN1",6.85400574205479e-07,0.817394538111201
"ENSG00000171243","SOSTDC1",6.26223258981002,NA
"ENSG00000106537","TSPAN13",6.20792813374171e-08,0.996361298229853
"ENSG00000122585","NPY",1.92201114015538e-07,NA
"ENSG00000122592","HOXA7",2.79381821704206e-07,0.939441509722944
"ENSG00000006451","RALA",-4.65943763094542e-06,NA
"ENSG00000122679","RAMP3",1.56053478330227e-06,0.40459316583146
"ENSG00000106635","BCL7B",1.01276467535222e-05,0.463604049032381
"ENSG00000176410","DNAJC30",-1.12690144447975e-05,0.508793738513173
"ENSG00000127951","FGL2",-2.51448774015183e-06,0.000995976774632911
"ENSG00000006634","DBF4",1.82828492561655e-06,0.856969993282409
"ENSG00000157259","GATAD1",-2.46460908257964e-05,0.52767999388463
"ENSG00000234545","FAM133B",3.90401330105647e-06,0.981333344412307
"ENSG00000205413","SAMD9",2.31249493847898e-06,0.464348828298236
"ENSG00000004799","PDK4",7.5854648772146e-08,NA
"ENSG00000196636","SDHAF3",1.02713842713195e-06,0.87283948305936
"ENSG00000185467","KPNA7",4.3670297649705e-07,NA
"ENSG00000241468","ATP5MF",3.12931249681453e-06,0.832546160410922
"ENSG00000166997","CNPY4",1.39180153119994e-05,0.213938824084921
"ENSG00000213420","GPC2",-1.84091073602983e-06,0.66034191414462
"ENSG00000128564","VGF",2.89559408300629e-06,0.978535442006178
"ENSG00000106436","MYL10",2.60137146999903e-07,NA
"ENSG00000228049","POLR2J2",4.37237523287607e-06,0.714390699449016
"ENSG00000135249","RINT1",6.92332373295709e-06,0.697046039478984
"ENSG00000128534","LSM8",3.37539337202846e-07,0.986985063260375
"ENSG00000106299","WASL",1.07787770347887e-05,0.366417394163635
"ENSG00000128594","LRRC4",-1.48413965762067e-06,0.728197528878162
"ENSG00000106344","RBM28",-2.03835024197628e-07,0.994152891028782
"ENSG00000243317","STMP1",5.08474632608859e-06,0.754382163119418
"ENSG00000146858","ZC3HAV1L",1.11778754993629e-06,0.852491351800636
"ENSG00000257335","MGAM",-1.31237193725722e-07,0.982113176261706
"ENSG00000196453","ZNF777",-8.81026485901826e-06,0.565410116591429
"ENSG00000213199","ASIC3",1.83573418359789e-06,0.76416427358419
"ENSG00000164690","SHH",-1.3958169205214e-06,NA
"ENSG00000146909","NOM1",-3.29391347879419e-05,0.449927928360598
"ENSG00000171056","SOX7",-1.12001292433736e-06,0.860911870549977
"ENSG00000134020","PEBP4",-8.02313115453469e-08,0.991420215227092
"ENSG00000214050","FBXO16",6.90465023149422e-07,0.928035642514628
"ENSG00000104671","DCTN6",-6.21986736924144e-06,0.690601122892686
"ENSG00000131931","THAP1",-2.30442057323921e-06,0.922954758193935
"ENSG00000254087","LYN",-5.45140163830922e-08,0.992425363722668
"ENSG00000181690","PLAG1",3.71175305620476e-06,0.221598623381419
"ENSG00000175073","VCPIP1",-5.48647433859651e-06,0.723319425315795
"ENSG00000067167","TRAM1",-1.87041814359915e-06,0.887258646143013
"ENSG00000221947","XKR9",1.67756886047079e-06,0.549445708622968
"ENSG00000185015","CA13",-4.72181735455792e-06,0.749527157034274
"ENSG00000104312","RIPK2",-2.58554410243082e-06,0.849762088093158
"ENSG00000155099","PIP4P2",2.87413970127348e-06,0.789175351446626
"ENSG00000164949","GEM",4.72072352708581e-06,0.201951494745412
"ENSG00000156486","KCNS2",-3.68562646848608e-07,NA
"ENSG00000104412","EMC2",1.07755780729211e-06,0.96474880211927
"ENSG00000172172","MRPL13",-2.26581141496454e-05,0.984612017033499
"ENSG00000172167","MTBP",-7.4105207497621e-06,0.894691676872558
"ENSG00000178764","ZHX2",-2.19762141217086e-07,0.986864871826549
"ENSG00000156795","NTAQ1",-2.74691970835214e-06,0.897937899228681
"ENSG00000169427","KCNK9",1.39478254207056e-06,0.980193409681962
"ENSG00000130193","THEM6",5.96843288201924e-07,0.964021580322259
"ENSG00000185730","ZNF696",-1.21126749546271e-05,0.294705681184184
"ENSG00000261236","BOP1",-1.07797432005538e-05,0.292289903009158
"ENSG00000160973","FOXH1",1.11357909034832e-06,0.857286588982991
"ENSG00000160959","LRRC14",-5.08177274375729e-06,0.785774794726238
"ENSG00000107018","RLN1",8.90077134703199e-07,NA
"ENSG00000197646","PDCD1LG2",1.16052642720869e-06,0.602772197404636
"ENSG00000137038","DMAC1",7.57220315568164e-06,0.495723413594469
"ENSG00000184434","LRRC19",-5.96081423888746e-07,0.407710170721273
"ENSG00000197579","TOPORS",2.24621989922223e-06,0.875996609388429
"ENSG00000165304","MELK",4.12154596909708e-07,0.724869683085475
"ENSG00000137124","ALDH1B1",7.18669840944694e-06,0.565410116591429
"ENSG00000260691","ANKRD20A1",-1.00262531247305e-06,0.797773741878501
"ENSG00000127083","OMD",7.87004123543925e-07,0.172885552154469
"ENSG00000196116","TDRD7",7.47136254463281e-07,0.965552649116451
"ENSG00000136897","MRPL50",-9.09693387509951e-06,0.587461058972648
"ENSG00000136888","ATP6V1G1",-6.4822234709685e-06,0.587461058972648
"ENSG00000181634","TNFSF15",1.2746768074752e-06,0.110722939840751
"ENSG00000136918","WDR38",1.47009608833181,0.773998316439181
"ENSG00000175283","DOLK",-4.16818005423384e-06,0.805968656455842
"ENSG00000188483","IER5L",-2.9049051872364e-06,0.609636044053088
"ENSG00000179058","C9orf50",1.53649326956027e-06,0.755506289762215
"ENSG00000198870","STKLD1",-1.95229388011859e-06,0.799603220039033
"ENSG00000148411","NACC2",5.96666303887289e-07,0.960219445547312
"ENSG00000238227","TMEM250",-9.24958870495722e-06,0.891078473032761
"ENSG00000244187","TMEM141",3.20229674481493e-06,0.81859027536924
"ENSG00000188163","CIMIP2A",1.33783019687606e-06,0.860975367558806
"ENSG00000182154","MRPL41",4.18718059311958e-06,0.709028819868915
"ENSG00000077943","ITGA8",8.03849120680074,0.0019240167540853
"ENSG00000177283","FZD8",-1.86827777864606e-06,0.700244580151617
